time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
1.0,0.9999667492777495,-0.00016052334801684346,1.0021663509786034,-0.07009783283368111,1.0021663318244358,-0.07009782638931153
2.0,0.9999552466208103,-0.0001666843832171287,0.9983174337337699,-0.07474964649749821,0.998317413981688,-0.07474963962095262
3.0,0.999948777638487,-0.00017302778639537525,0.9958529570779217,-0.07822489540321642,0.9958529370761571,-0.07822488833287924
4.0,0.9999509655076626,-0.0001713492946890703,0.9966230468010356,-0.07719523252285843,0.9966230268970809,-0.0771952255252717
5.0,0.999958004884844,-0.00016676962897203203,0.9990900769512964,-0.0741019877952407,0.9990900573877983,-0.07410198104891925
6.0,0.9999662692638935,-0.00016081444734894837,1.0020136254366323,-0.07031598282653012,1.002013606259168,-0.07031597636535039
7.0,0.9999711201992914,-0.00015721011632091652,0.9970119967351762,-0.06875108530384817,0.9970119778740262,-0.06875107897243189
8.0,0.9999707983112265,-0.00015743646342820705,0.9968894237847931,-0.06889654924979008,0.9968894049070064,-0.06889654290697989
9.0,0.9999652534193261,-0.00016094645774922958,0.9949618086063402,-0.07132642138391766,0.9949617894515084,-0.07132641483930446
10.0,0.9999567740161645,-0.00016628990228765317,0.9919927535922778,-0.07504927423846196,0.9919927340155366,-0.07504926738300975
11.0,0.9999492553304411,-0.00017095624484569674,0.9893941780154304,-0.07832224378926421,0.9893941580633153,-0.07832223665864288
12.0,0.9999467686934664,-0.00017216456381980496,0.9885682254301366,-0.07929419456570298,0.9885682053460643,-0.07929418733909324
13.0,0.9999513007853411,-0.00016935599217134172,0.990135096377104,-0.0773227254837627,0.9901350765193744,-0.07732271842294053
14.0,0.9999627945910143,-0.00016219203558230706,0.9941489239727623,-0.0723284719208818,0.9941489046857325,-0.07232846528063054
15.0,0.9999782889157485,-0.00015229114928341789,0.99954416558924,-0.06551638420418954,0.9995441470769942,-0.06551637812810775
16.0,0.999993123948036,-0.0001434625884485957,1.0046793260564428,-0.05945855064626662,1.004679308305546,-0.05945854511014621
17.0,1.0000041916255682,-0.00013522447249545067,1.0020055654682973,-0.05484659111795062,1.0020055483465344,-0.05484658594580319
18.0,1.0000085674704957,-0.0001320975442564206,1.0035758113799078,-0.05282086281912016,1.0035757944761172,-0.05282085780548577
19.0,1.0000060778177298,-0.0001337903143892142,1.002705201822461,-0.053946593654713194,1.0027051847914878,-0.053946588550131534
20.0,0.9999989598430973,-0.000138581698139988,1.0001902371675184,-0.057167603795840724,1.000190219775268,-0.0571675984297999
21.0,0.9999907520492213,-0.00014400955504897614,0.9973020910756082,-0.06082176961181653,0.9973020732693917,-0.06082176394389443
22.0,0.9999853152167343,-0.0001475908729713642,0.9953870632498023,-0.0632673378912224,0.9953870451692785,-0.06326733202387337
23.0,0.9999849895406345,-0.00014779064319841187,0.9952716425617887,-0.06339415210326155,0.9952716244670696,-0.06339414622499882
24.0,0.9999898327538685,-0.00014461082932968393,0.9969711948668887,-0.06123389718730636,0.9969711770160744,-0.06123389148709439
25.0,0.9999974320268196,-0.0001395576724795265,0.9996477770269225,-0.0578221661167598,0.999647759560119,-0.057822160694330764
26.0,1.0000039648995862,-0.00013518417857220306,1.0019466361720604,-0.05486962519238379,1.001946619036535,-0.054869620010692434
27.0,1.0000059150213407,-0.00013389392420601058,1.0026368903161222,-0.05402919754347262,1.002636873278059,-0.0540291924329417
28.0,1.000001023279605,-0.0001371772951127139,1.0009065506089674,-0.056215063166735336,1.0009065333238905,-0.056215057876432786
29.0,0.999989413840118,-0.00014488784372783799,0.9968200070745991,-0.06140679770771318,0.9968199892022128,-0.06140679199107656
30.0,0.9999734789143913,-0.0001552458464316485,0.9912273637590402,-0.06854566673641349,0.9912273450835949,-0.06854566043285004
31.0,0.9999572970930921,-0.00016548304927535616,0.985571707252662,-0.07571470937738911,0.9855716877626753,-0.07571470247641937
32.0,0.999945404074736,-0.00017300227456175873,0.988099522908079,-0.07990123597461445,0.9880995027555068,-0.07990122869786673
33.0,0.9999401851976162,-0.00017619888852952017,0.9862842598731729,-0.08217307020445203,0.9862842394617017,-0.08217306273680162
34.0,0.9999422146112501,-0.0001749848522547724,0.9869852520743574,-0.08129271677884302,0.986985231764243,-0.0812927093849303
35.0,0.999949170701774,-0.0001707010836065312,0.9893958510655777,-0.07827522816065229,0.9893958311011567,-0.0782752210226374
36.0,0.9999570791619371,-0.00016580632992292178,0.9921495338984492,-0.07480980137480767,0.9921495143282749,-0.07480979452656523
37.0,0.999961911687377,-0.00016305294055450208,0.993793713391943,-0.07280147452916544,0.9937936940714899,-0.07280146786157778
38.0,0.9999616364840095,-0.0001632416446294211,0.9937061951329058,-0.07292503847455119,0.9937061757976167,-0.07292503179718772
39.0,0.999955734101634,-0.00016747644081784347,0.9915992591438235,-0.07564606271997332,0.9915992395303,-0.07564605583569443
40.0,0.9999472709126815,-0.000172563502576867,0.9886625657733419,-0.07929618160182059,0.9886625457334867,-0.0792961744044653
41.0,0.999940041735813,-0.00017625746937581272,0.9862259443934027,-0.08221572658404444,0.9862259239754585,-0.0822157191097851
42.0,0.9999373501182515,-0.00017790442574323333,0.9853026007759,-0.08339612673054982,0.9853025802254959,-0.08339611915804405
43.0,0.9999419710912816,-0.00017511605962013474,0.9869110193978576,-0.0814067425416605,0.9869109990747345,-0.08140673513984037
44.0,0.9999535315362148,-0.0001680112857539533,0.9909145182329783,-0.07636718448057044,0.9909144984853255,-0.07636717750214564
45.0,0.9999692046195268,-0.00015816706745475868,0.9963676742961391,-0.06950651019705353,0.996367655330391,-0.06950650379094332
46.0,0.9999844417747685,-0.00014860167604913418,1.001656864795908,-0.06289979634462554,1.001656846600584,-0.0628997904969189
47.0,0.9999951840005463,-0.00014228141122395684,1.0053911696008306,-0.05859670834812821,1.005391151958172,-0.058596702889936715
48.0,0.9999997032754467,-0.00013819430282442942,1.0004347379553058,-0.05683944008743144,1.0004347206081774,-0.05683943475096515
49.0,0.9999972721178632,-0.00013968296901465137,0.9995825272503766,-0.05789662730689392,0.9995825097744865,-0.057896621878501586
50.0,0.9999900511059783,-0.00014447087730039303,0.9970330743152314,-0.06113703086737128,0.9970330564760377,-0.061137025173725275
51.0,0.9999818231958351,-0.0001498506808708498,0.9941582280903222,-0.06481999829385986,0.9941582098357001,-0.06481999229819273
52.0,0.9999763362404955,-0.00015340194863467925,0.9922346789071089,-0.06725668310769568,0.9922346603751075,-0.0672566769100288
53.0,0.9999760455793821,-0.00015358301687832211,0.9921382667478277,-0.0673882819547247,0.9921382482012562,-0.06738827574607968
54.0,0.9999810933273204,-0.00014999107260367045,0.993950368252961,-0.06504516904383155,0.9939503499510906,-0.0650451630159201
55.0,0.9999887403311103,-0.00014498697459938936,0.9966198277481042,-0.06161332101510116,0.9966198098330167,-0.061613315268837225
56.0,0.9999950443496264,-0.00014154943792107723,0.9987641353807215,-0.05901428234119941,0.99876411780255,-0.05901427683839179
57.0,0.9999971512683108,-0.00013975208862855262,0.9995478739196444,-0.05794375809409829,0.9995478564383246,-0.057943752662029106
58.0,0.9999922427139563,-0.00014302413567040636,0.9978228468738608,-0.060151571729602685,0.9978228291425277,-0.06015156611648318
59.0,0.9999805213002091,-0.0001506964436592194,0.9936952371435622,-0.06539835830263208,0.9936952188220215,-0.06539835225788412
60.0,0.9999644447533145,-0.00016100052905510605,0.9880580251023292,-0.07256068333149553,0.9880580059728246,-0.07256067669418102
61.0,0.999948177711009,-0.00017160413051687655,0.9890141666790334,-0.0787829649439525,0.9890141466750266,-0.07878295777443875
62.0,0.999936117129511,-0.00017867501570398653,0.9848782450079969,-0.08394110972635824,0.9848782243936895,-0.08394110210821375
63.0,0.9999308526644587,-0.0001818332067615422,0.9830426051953756,-0.0862131580116468,0.9830425843222658,-0.08621315019935503
64.0,0.9999329009111797,-0.00018060818071782218,0.983758047750536,-0.08532427328518191,0.9837580269794588,-0.08532426554931984
65.0,0.9999399393127357,-0.00017637948367303858,0.9861995529506198,-0.0822979453433403,0.9861995325272823,-0.08229793786732861
66.0,0.9999479233564283,-0.00017149540752001613,0.9889691688310175,-0.07882724820723183,0.9889691488051339,-0.07882724102415407
67.0,0.9999528228861309,-0.00016874850322043286,0.9906305266849517,-0.07675719571317173,0.9906305069125402,-0.07675718871325468
68.0,0.9999525434088221,-0.00016892953285969035,0.9905464173195617,-0.07688938517515917,0.99054639753216,-0.07688937816531638
69.0,0.99994690492157,-0.0001724004734125532,0.9885700296482329,-0.07933845538013333,0.988570009580345,-0.07933844816294104
70.0,0.9999382898187957,-0.000177672010406551,0.9856011366261994,-0.08308586218073975,0.9856011161304283,-0.08308585464861884
71.0,0.9999306272626958,-0.00018231510360716013,0.982937878938061,-0.08642190019453,0.98293785806122,-0.08642189238047013
