time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
1.0,0.9999667492777495,-0.00016052334801684346,1.0021663509786034,-0.07009783283368111,1.0021663318244358,-0.07009782638931153
2.0,0.9999552466208103,-0.0001666843832171287,0.9983174337337699,-0.07474964649749821,0.998317413981688,-0.07474963962095262
3.0,0.999948777638487,-0.00017302778639537525,0.9958529570779217,-0.07822489540321642,0.9958529370761571,-0.07822488833287924
4.0,0.9999509655076626,-0.0001713492946890703,0.9966230468010356,-0.07719523252285843,0.9966230268970809,-0.0771952255252717
5.0,0.999958004884844,-0.00016676962897203203,0.9990900769512964,-0.0741019877952407,0.9990900573877983,-0.07410198104891925
6.0,0.9999658323001408,-0.00016191123252381928,1.0017809753534725,-0.07074171675449932,1.0017809561781221,-0.07074171029143005
7.0,0.9999705730828485,-0.00015859249406471475,0.996714333627333,-0.06929376393331446,0.9967143147688327,-0.06929375759946636
8.0,0.9999701288537093,-0.0001591298814947969,0.9965258605091498,-0.06956259760592472,0.9965258416346475,-0.06956259126015799
9.0,0.9999648365344505,-0.00016198254198495021,0.9947368698580829,-0.07173712148452058,0.9947368507051026,-0.07173711493793312
10.0,0.9999563572777423,-0.00016730302051148012,0.9917697171506609,-0.07545468468474144,0.9917696975756298,-0.07545467782719115
11.0,0.9999489176874811,-0.00017176072999795127,0.9892150863815202,-0.07864700907372156,0.9892150664306816,-0.07864700194130927
12.0,0.9999465816988821,-0.0001726075758457208,0.9884696543415281,-0.07947344331753155,0.9884696342581518,-0.07947343608991983
13.0,0.9999511234105846,-0.00016978300610289937,0.9900419749945449,-0.07749437697466806,0.9900419551375805,-0.07749436991296531
14.0,0.9999626287812624,-0.00016260454636094594,0.9940613373357358,-0.072492066763799,0.9940613180495398,-0.07249206012281548
15.0,0.9999781342845836,-0.00015269074102078906,0.9994595335989032,-0.06567224239422526,0.9994595150874601,-0.06567223631749836
16.0,0.9999931275527397,-0.0001434529259740838,1.004681321391395,-0.059454840265992494,1.0046813036404785,-0.05945483472988537
17.0,1.000003780851808,-0.00013635690479687972,1.001772606277609,-0.0552839174045641,1.0017725891583065,-0.05528391223098216
18.0,1.0000078573539604,-0.00013407882137123436,1.0031707738284503,-0.05358239913905324,1.0031707569290544,-0.053582394123056605
19.0,1.000005508106336,-0.0001353681124247886,1.0023810699211617,-0.054554853646354054,1.0023810528936226,-0.05455484853980774
20.0,0.999998317295141,-0.00014032501941254523,0.9998282140902099,-0.05784507168815116,0.9998281967016323,-0.05784506631972655
21.0,0.9999901308080489,-0.00014565663951023497,0.9969560951439759,-0.06146772857964385,0.9969560773410944,-0.06146772290923456
22.0,0.9999848009824597,-0.00014893415885037744,0.9951029593929761,-0.06379730019060731,0.9951029413151049,-0.0637972943211058
23.0,0.9999846036152387,-0.00014879550912232626,0.9950590585334694,-0.06379098938601527,0.9950590404406893,-0.06379098350611165
24.0,0.9999895360915503,-0.0001453973127421816,0.9968069091191123,-0.0615423067099011,0.9968068912699288,-0.06154230100852154
25.0,0.9999971436401135,-0.00014033926341025564,0.9994863959286441,-0.05812598931101631,0.9994863784635268,-0.05812598388753502
26.0,1.0000036068210052,-0.00013617217117531968,1.0017439635433742,-0.05525104436792986,1.001743946410021,-0.05525103918500218
27.0,1.0000054454053333,-0.00013519889644589018,1.0023707078481527,-0.05453198268663352,1.0023706908130015,-0.05453197757453028
28.0,1.0000004472729571,-0.00013874999471594784,1.0005810679389509,-0.05682473822029311,1.0005810506572252,-0.056824732927899795
29.0,0.9999887908654439,-0.00014653322782637405,0.9964733304108393,-0.06205313002993471,0.996473312541748,-0.06205312431076478
30.0,0.9999729139634758,-0.00015667505948855135,0.9909207921709663,-0.06911697593798341,0.9909207734982,-0.06911696963184605
31.0,0.9999569079250414,-0.0001664259885941261,0.9853648671552722,-0.07609864500750882,0.9853648476668826,-0.07609863810455138
32.0,0.9999452162966368,-0.00017344693156153536,0.9880013982992818,-0.08008122819208624,0.9880013781474614,-0.08008122091436008
33.0,0.9999400011031263,-0.0001766277995120188,0.9861874448300928,-0.08234784975589651,0.9861874244192507,-0.08234784228721112
34.0,0.9999420385710878,-0.0001753983674294793,0.9868935973523525,-0.08146070362731385,0.9868935770429204,-0.08146069623246516
35.0,0.9999490040638451,-0.0001711004802604901,0.9893090305761839,-0.07843611970404632,0.9893090106124931,-0.07843611256520812
36.0,0.999956921385633,-0.00016619258862640246,0.9920665519118252,-0.07496399579973838,0.9920665323423944,-0.07496398895076012
37.0,0.9999619113727342,-0.00016305308102880042,0.9937936370847908,-0.07280162749989241,0.9937936177643266,-0.07280162083229738
38.0,0.9999616364800185,-0.00016324164562637967,0.9937061948022494,-0.0729250401383124,0.9937061754669606,-0.07292503346094872
39.0,0.9999557341050255,-0.00016747643255229076,0.9915992609535956,-0.07564605941567483,0.9915992413400722,-0.07564605253139599
40.0,0.9999471895513254,-0.00017275723418368785,0.9886197280729017,-0.07937438022545326,0.9886197080333762,-0.07937437302767825
41.0,0.999939850929244,-0.00017670226356131653,0.9861251957162692,-0.0823969472493605,0.9861251752989699,-0.08239693977402231
42.0,0.9999371650240586,-0.00017833297551089468,0.9852060090138535,-0.08357128588572518,0.9852059884640868,-0.08357127831217698
43.0,0.9999417951985877,-0.00017552939932511018,0.986819893276523,-0.0815746684014207,0.9868198729541046,-0.08157466099867922
44.0,0.9999533662460351,-0.00016841117810062386,0.9908271185411692,-0.07652751570401407,0.9908270987942271,-0.07652750872477067
45.0,0.9999690510825939,-0.0001585543118785677,0.9962847564128784,-0.06965906377194085,0.9962847374478795,-0.06965905736514737
46.0,0.9999844568355472,-0.00014859537674642183,1.0016596905373922,-0.06289344099493613,1.001659672342459,-0.06289343514751243
47.0,0.9999951874266907,-0.00014227217868274377,1.0053930712214174,-0.05859317087099471,1.0053930535787388,-0.058593165412815514
48.0,0.9999991799742016,-0.0001396183430331455,1.0001400516960877,-0.05739213524910111,1.0001400343519997,-0.05739212991072717
49.0,0.9999965083356761,-0.00014174578757102582,0.9991538235160113,-0.05869958982338367,0.9991538060444698,-0.05869958439213432
50.0,0.999989529187209,-0.00014585180673316742,0.9967426675598301,-0.061679067902496956,0.9967426497234124,-0.061679062206742435
51.0,0.9999813350011441,-0.0001511136204373074,0.9938894475688006,-0.06532028130674848,0.9938894293166136,-0.0653202753089692
52.0,0.999975952812726,-0.0001543792572765968,0.9920252575311134,-0.06764618255148253,0.9920252390009435,-0.06764617635208683
53.0,0.9999757915907446,-0.0001542269745071092,0.9920001829973254,-0.06764539325321758,0.9920001644519058,-0.06764538704339704
54.0,0.9999814619114089,-0.0001490330597775211,0.994153147213753,-0.06466615742587058,0.9941531289099702,-0.06466615139952153
55.0,0.9999891086759383,-0.00014401132184695134,0.9968245097637219,-0.061230324332127335,0.9968244918466543,-0.061230318587350875
56.0,0.9999949790700219,-0.00014172582848625756,0.9987274433912907,-0.059082956622322984,0.9987274258135024,-0.059082951119274536
57.0,0.9999967866329889,-0.0001407388587260575,0.999343230002889,-0.058327639466798156,0.9993432125236698,-0.05832763403337658
58.0,0.9999917874566923,-0.00014423720631913823,0.997568716565677,-0.06062640887481746,0.9975686988368256,-0.06062640325990336
59.0,0.99998002300176,-0.00015198064046493962,0.9934209600247687,-0.06590788812587108,0.993420941705669,-0.06590788207893278
60.0,0.999964010577794,-0.00016207276896169171,0.9878251312640027,-0.07299370307614624,0.9878251121364019,-0.07299369643671912
61.0,0.9999479320821012,-0.0001721895000757493,0.9888853339990897,-0.0790191383736127,0.9888853139960855,-0.07901913120284013
62.0,0.9999365279200918,-0.00017772345780198108,0.9850915974308302,-0.08355209112167294,0.9850915768150476,-0.08355208350581322
63.0,0.9999312756786668,-0.00018086663651315825,0.9832608268923195,-0.08581556956945627,0.9832608060177738,-0.08581556175958956
64.0,0.9999333286609704,-0.00017962615718290935,0.9839792082325033,-0.08492119815913185,0.9839791874599491,-0.08492119042569743
65.0,0.9999403662408153,-0.0001753818948911431,0.9864222127336258,-0.08189170313962484,0.9864221923087142,-0.08189169566594495
66.0,0.9999483478620285,-0.00017048281179201253,0.9891928462643351,-0.07841860568957451,0.9891928262367674,-0.07841859850870936
67.0,0.9999534013266284,-0.00016734907251452456,0.9909366723211346,-0.07619585064216305,0.9909366525462625,-0.07619584364513307
68.0,0.9999531230283123,-0.00016752981250488081,0.9908539758291981,-0.0763275812329501,0.9908539560394006,-0.07632757422604347
69.0,0.9999474928920387,-0.00017100171524529767,0.988880377309761,-0.07877339828396905,0.988880357239602,-0.07877339106988392
70.0,0.9999388903579782,-0.00017627514335804014,0.9859152479901748,-0.08251597863275272,0.9859152274922959,-0.08251597110398592
71.0,0.9999306291265946,-0.00018231440773731154,0.9829383028228657,-0.08642096600107223,0.9829382819460943,-0.08642095818706208
